132,5945
4839,7091
1645,8339
9548,9876
1220,3628
964,4845
7806,9466
3322,9919
1811,1958
5731,6679
449,6792
2433,2696
2876,6035
556,2150
176,2954
4723,7169
3191,6503
6950,7293
8193,8471
4997,5820
283,2834
667,991
4849,4988
446,1825
7214,9526
4410,9465
873,4669
4984,9525
5085,7701
2233,8310
3871,8154
3334,4733
2638,3128
2241,5961
6753,9153
5607,6086
171,6175
2340,5050
2698,7735
6801,9216
7749,9188
4439,5548
3561,6243
4288,9098
3535,5343
1519,7720
9311,9688
128,4105
2010,4256
1001,5747
3526,4017
7373,7443
8476,9472
3823,3871
828,3259
1578,5467
504,4231
432,6230
1681,2059
6226,6873
1645,4839
2535,4663
2521,5080
4878,4932
2253,2624
1792,6372
28,5116
6679,8476
4483,8646
3233,3561
8302,9061
3678,6459
370,6986
1160,2571
3946,6105
4798,7196
4356,5911
3936,6873
1834,3372
2678,4262
5099,7098
4478,6141
587,8259
8408,9978
2792,4997
298,8302
7173,7633
2241,3873
5091,9480
2242,6959
1165,5768
667,4003
6959,8683
5705,6680
533,2989
5023,5681
233,6696
1705,4404
128,7625
119,4482
176,6260
6080,6141
2363,9811
1244,8708
4984,8005
86,3197
2062,3713
370,1644
2003,3352
4480,6016
2628,2685
5151,8093
4774,5127
3975,4490
2358,2437
3122,6296
6918,7417
5195,5705
4512,5613
1543,6317
544,8457
2327,3560
2862,3165
3775,4378
3451,4669
3240,7353
3490,9092
1378,6614
1055,1725
4491,4806
3561,6538
645,2405
1413,7633
7720,8330
3617,3830
7073,9847
5087,10048
1042,4747
2857,4839
5252,7262
1519,2624
2016,3155
4385,6717
1347,6026
1136,1393
1161,3326
667,6268
3869,3870
276,856
960,1226
377,501
645,4219
1220,4984
551,9526
6105,8261
4584,5204
6187,7815
342,8367
505,9640
1243,8958
1894,8690
6768,8888
4252,6156
2862,5142
1359,2052
4668,7143
4566,7989
8385,10013
4708,6482
2332,4984
317,2521
5379,9172
548,2861
446,8346
1346,7908
1866,9358
5858,6094
3751,5347
430,3607
1869,3949
1701,5450
4105,6184
2999,5499
8800,9555
1274,6373
4757,4997
556,9709
4708,5519
3320,4154
3603,7989
3528,3561
161,8354
394,9625
3462,4952
2369,7010
3232,4997
1226,8775
3770,5256
7305,8385
4681,7806
789,6274
4231,5515
688,1887
1511,4170
3632,4627
8354,9067
88,10053
305,6848
7927,9604
2698,9337
666,2861
1075,5195
1410,4790
1572,2228
6764,7262
6035,7237
4252,4622
9325,9358
848,4839
2803,3190
1165,6150
584,7214
136,176
4652,7854
2454,3470
395,4723
5496,6692
375,9709
2786,4436
4661,5367
2241,4700
2421,2931
5253,9653
8374,9105
233,2081
4490,8643
4723,8622
3338,9674
1298,6950
645,1854
2787,3323
449,5850
3072,5287
7061,9600
6035,9172
3335,4395
3294,5479
6318,7468
5829,9172
86,5030
2178,4507
533,6873
553,8377
5625,9794
3142,6764
6173,9226
5068,5426
1387,4997
3675,3830
7515,9827
995,2327
1887,2999
269,2168
1824,2338
7735,9889
9398,10233
1900,2228
548,3608
3598,4026
255,9105
769,1770
1229,5906
1978,5906
2005,6201
7794,8441
1372,1887
6612,7233
5625,6324
2401,2803
1824,2128
1489,4601
3479,5705
1365,5450
2443,2977
2313,3561
6072,8296
7941,8157
4463,6549
4454,4788
1534,2327
2928,4298
3657,7926
4708,8092
5818,7235
8451,8862
1009,3003
5607,5715
3407,3830
7895,8092
7216,7862
5142,6753
6769,8234
3387,6749
2577,8513
176,316
1360,1644
3862,6917
10,10310
1242,6073
7806,8956
1770,2547
1094,3391
3798,4669
1543,1876
3366,3577
6813,7305
4708,9543
7205,8302
791,7663
2327,2894
4374,7850
3135,3198
757,5204
6456,6764
4594,5539
4622,9830
6907,8535
6605,6886
1226,3426
4026,5985
5927,7745
449,1205
3117,5731
2628,8530
2855,8859
5321,5625
587,9674
292,9526
2941,5429
6360,9436
7650,8302
5677,8084
8979,9335
7641,7720
4306,4839
9542,9576
4839,5608
1226,4540
176,860
791,3489
5744,9730
161,6057
233,1808
233,803
1823,1876
4698,5396
5678,9997
1452,4849
1032,1932
7188,8060
1394,1811
5340,6689
3339,4662
3936,6749
176,8185
4288,8099
8310,8556
4374,9453
5325,5386
5556,5573
5625,6802
5232,6141
2149,2999
6693,6748
377,8193
3070,4674
6163,8818
315,533
4720,5068
1525,9919
7806,9463
377,7423
3323,3535
1741,4034
3948,5466
2479,5450
8224,9508
5607,6338
2622,4135
4491,4646
1986,4928
7305,8099
9358,9436
1291,2830
6886,7894
7633,8306
2035,4561
2092,3204
3823,5163
6635,9188
6912,8234
4247,6566
1172,5333
1284,2776
1936,6208
1897,4561
2574,9919
859,8423
1155,3262
5582,7020
6,9709
530,4491
3262,3418
2092,4090
4808,9694
3054,3262
5422,6073
1380,2327
1357,5296
2005,6636
231,7930
394,6016
8285,9587
5945,6135
9541,9844
176,7758
2698,5686
4374,10259
6211,10249
4143,4181
3344,8245
6108,9890
3133,4374
3122,7912
396,4026
2228,3218
249,2150
1795,4140
320,3262
176,550
3935,6566
4285,9480
5078,8106
2241,6101
4374,8518
4314,5855
3526,4190
2279,2405
4566,7228
3852,6030
4116,4204
5214,7098
8451,8872
8730,9067
5820,8092
7851,9284
5569,8302
4997,5727
5688,7806
3183,5172
998,5479
4299,7205
3526,7064
8553,9890
3765,8433
1530,9526
798,3480
329,9311
3823,6168
3262,5688
8387,9889
5256,6860
1226,6425
7533,8441
5030,5097
694,4496
1266,6950
1284,2241
1773,2342
285,2228
2943,3489
4723,7218
6950,8740
1625,7842
5688,7848
5157,8444
1360,7065
1888,7228
3165,3334
379,5906
5383,8868
1290,3198
5367,6917
2190,2624
3160,4365
6964,9997
4928,6749
1166,9476
6657,9526
2126,3070
8979,9636
5607,8868
7061,7373
8859,9619
3785,5325
6071,6877
733,9153
3917,5714
2327,9749
3339,4669
2327,3002
739,5597
2633,4513
4374,8124
1207,5004
1575,2861
5143,7376
3503,9392
5087,6959
1948,6950
7533,8077
176,4266
8711,9311
5363,7126
1665,4989
2465,3429
1519,1876
1312,1506
4839,6080
2020,6331
5846,6074
6793,7887
6586,8157
1936,4733
574,739
3561,5484
698,1995
9188,9647
6686,7796
4490,5187
2529,5546
1325,1327
3407,8248
10,6371
667,6544
449,810
4329,4404
1572,7917
6724,8868
5343,5398
1456,3572
1937,3561
29,2862
9613,9981
2039,3830
8859,9858
6080,9157
1645,8441
5918,8810
3407,3489
5023,10230
3056,5937
5256,6920
6080,6086
8498,9728
4512,7196
7813,9423
3037,8091
2832,4497
3380,4726
4022,5992
6728,9067
2147,3701
647,6195
2164,2239
1226,5343
4423,6091
4733,5421
2322,3339
534,6020
234,399
4690,4708
9166,10271
2521,3085
1360,3262
739,4908
5945,6660
667,2261
4708,7754
1226,6237
3721,7026
3361,6431
3122,3291
5245,9159
6156,9526
40,8736
233,4646
3056,3702
114,4501
1779,2803
5241,5593
684,9919
8315,8387
5310,7895
3561,5962
208,6639
2832,6959
5906,7795
1272,3141
6894,9335
4997,5187
276,6932
2695,6959
2899,3198
1413,4003
641,9919
3713,8924
1900,6332
645,2346
394,5985
446,6426
4288,8092
3867,5429
8918,9388
1290,4561
7989,9053
667,3453
446,4296
2228,4931
4859,6631
2342,9876
873,6959
6171,8859
3259,6660
7635,8120
943,1165
6094,7139
3657,9465
2059,2672
3122,6187
5186,5768
8525,8826
6052,10140
3741,5277
8565,9248
1226,4349
5199,5832
4239,7234
4735,8471
1110,4496
2208,5030
918,2690
3763,4984
3339,4647
208,6003
4908,5091
3806,4151
108,10045
233,3391
5294,9526
4573,7842
7850,9027
1593,2205
5009,8525
3240,4767
3407,3504
3114,7052
535,3262
9973,10269
4839,7576
5393,7625
9452,9919
561,3122
4176,10110
4491,9565
6011,8859
1283,2995
900,5259
3561,7027
4652,8081
1320,7658
2818,6566
4623,6030
556,4843
7262,7633
1889,6640
295,3102
3419,3425
176,8446
2050,5152
1,7922
6873,7176
6686,8425
4480,5615
2743,4931
587,2946
2066,9077
2327,9526
4153,4187
3948,9876
2995,3092
3451,5186
4286,8367
3841,9503
809,1327
1002,2062
2114,5152
2010,3326
1226,1571
2665,3526
7061,9860
233,4152
2830,7168
991,7955
1072,2327
1544,2645
6105,6881
7727,8817
5143,5607
1877,5014
4178,4624
3579,6035
3653,4277
1705,2521
7457,8302
5681,6121
5302,5705
5136,5278
3675,3852
873,6630
4708,8358
667,5256
5858,9931
3785,3852
2205,2327
6175,9807
5489,6959
2955,7851
3407,8903
4374,8084
3490,4187
5563,5681
5839,7098
4845,8471
1556,10013
72,4851
5450,6305
5910,7149
3198,5141
4805,4807
2899,9358
3099,3344
828,7961
6950,9565
341,807
5225,6749
3741,5818
6737,7334
2776,8155
1206,7966
161,2861
6091,6638
4984,6009
5985,8347
2241,8471
2241,6832
6073,6530
77,274
6305,9694
4931,5450
1438,6429
6898,7625
449,9551
6714,7305
7524,8052
3361,4108
4733,5681
1822,7373
5534,6959
343,4669
2719,4997
667,7256
3330,3386
2509,4984
6315,6959
2510,2964
10046,10161
5127,6356
7358,8697
5475,5846
2940,3004
449,3526
1001,6749
4839,7932
2579,6748
7806,8124
3391,9890
3936,9105
393,8396
6435,8120
2079,2084
417,1327
4652,7834
2180,4997
6371,9843
549,2703
4594,6917
4436,5151
3103,3699
2363,2405
3778,7624
3675,4566
3658,4497
6373,8963
3886,6175
4476,7989
4374,5657
7061,8635
1519,3254
1627,6367
2622,3751
9182,9685
1894,5539
424,2861
2521,7495
4677,5952
1001,1340
3258,3632
5367,8157
8209,9098
6251,8362
4484,10140
9237,9990
1155,5199
6217,10269
58,9526
4573,9947
667,3097
2369,7537
3339,5684
5241,8079
6368,8318
4274,6986
3526,4828
7132,9149
5467,6770
6157,6959
7641,8277
36,4404
3056,4994
4931,7561
5246,6105
6749,8318
2887,7932
423,4870
9355,9596
7237,7412
8259,8627
3983,6959
454,6066
36,1801
4037,7196
7417,7501
6219,6566
5199,5894
1225,3269
150,3453
3122,4047
6175,9114
176,3039
2852,3354
4782,7806
3629,5163
4057,9919
5068,7402
4733,7132
1620,3339
343,1327
8177,8234
8518,8952
2774,4984
8859,9935
3204,4507
4794,7999
7201,7806
1595,4374
3320,8259
5652,6648
7692,8387
2452,5030
174,5628
2685,2722
1196,3198
3764,8354
986,2346
176,1413
6020,8557
25,8979
3147,6373
7800,8549
505,5608
950,3657
1327,5245
233,326
518,4870
6587,6607
995,5450
5184,7373
1924,2443
4413,9358
2454,3171
5603,7272
1503,2786
1209,3114
9105,10300
381,2085
7633,10206
6794,7287
645,1683
4345,4667
6770,8525
1740,7922
1610,8990
1793,6323
3386,4109
6175,9420
328,1740
4189,4257
2190,5191
3661,8476
3160,4496
3604,3693
5782,8253
7625,8283
7895,8318
1847,8736
7417,7654
7806,8847
7350,7500
595,4566
1732,3262
590,2421
7930,9801
2835,4559
2624,2937
176,6226
812,3259
3561,5858
8034,10215
8354,9105
2703,3262
460,1716
3151,9526
667,3191
4708,6104
3420,3927
4652,8772
4406,4538
961,4839
4496,5572
793,1554
4479,4997
3198,4035
188,7098
3734,8302
792,7239
6,5304
6943,9452
6959,8650
3198,4047
5893,6728
123,2686
6317,8403
6318,7623
3367,7417
639,3608
792,8285
5900,9188
8751,9481
1516,1876
8352,8531
7806,9802
446,9006
1257,2771
6682,6769
5241,5413
2005,6252
7730,9314
1887,3453
998,6986
3222,6770
269,4851
4555,4931
2830,5110
285,663
6986,8775
2114,2622
7293,8234
806,3561
287,4836
2720,5906
8315,9358
5793,7926
5563,6057
5284,8248
888,4264
3854,7922
1177,4997
146,2092
2236,9616
2085,7422
2150,3713
1811,2085
6030,7076
4343,4650
2521,4183
8943,9188
119,5259
347,5546
1836,8095
3339,4980
477,4169
6948,8634
4106,5681
2253,7098
5343,5374
3091,3197
2605,2737
645,4233
233,6336
926,2861
5667,7228
449,904
319,9077
647,9373
3965,8095
501,8604
8313,9480
4984,9959
3560,9172
7373,9358
3535,5909
6834,7730
5652,6950
7467,9844
5367,10084
51,3519
8318,8387
8285,8775
667,6766
6,9452
1610,4839
4374,8699
1491,9153
2633,4726
2453,5909
7129,7228
739,4031
5768,6614
4321,9810
4431,4573
1149,4984
2997,4839
10,5781
4054,9123
2521,3662
2416,3404
610,6959
2695,2999
500,3198
1417,2806
8276,9358
724,7569
4482,4997
3323,6973
8509,8911
4774,6873
1350,1705
7904,8888
5112,5195
859,3269
3806,5422
3661,7720
422,6074
2403,7580
2666,4499
1879,8810
7986,9098
10005,10013
6829,8476
4342,5625
5122,6057
401,5259
5116,7720
1793,2690
7467,9997
2672,2695
2665,7489
1408,7633
6176,9420
1290,7989
8904,9105
877,8084
1110,7989
4189,4822
394,4894
279,1983
5393,7196
1464,1705
7273,7842
6105,9479
6469,6932
2453,7184
1595,1693
233,4061
8302,9362
2698,5992
2327,6317
587,8306
4138,8367
2111,2861
4360,7922
2852,7196
969,2597
3198,3816
4122,4451
127,4932
1610,9358
3713,9436
128,1257
3820,6407
458,6551
7757,9479
9185,9358
7373,9661
1410,4201
233,2381
282,667
2548,4708
522,8736
1741,2670
996,2443
3785,6566
5995,9290
1055,2624
3316,9815
204,5450
1936,3274
2602,5918
2443,2670
659,8622
2786,3339
3917,4652
5602,10303
2521,3334
2223,8647
286,1681
161,5377
1226,6547
928,5886
4374,7040
3775,7467
1357,2031
3526,5758
6269,6367
6081,7890
599,7192
2054,6770
560,2750
1393,8270
6091,6373
4708,5821
767,7149
1243,7305
124,219
6034,8471
176,2658
5789,6156
6492,10045
863,1887
6713,6984
4622,7670
645,5851
4515,7098
6728,7854
291,1110
2156,3407
7989,8456
472,2369
2059,2563
5151,5705
645,4087
3262,4182
7851,8859
4374,4490
6903,9997
2606,6396
7714,8927
1182,3386
6688,8967
1206,1731
5467,7489
401,1567
3323,8377
4497,8441
870,4086
125,2861
399,5393
3932,4360
9508,9517
1418,4290
7309,8949
3668,5152
299,476
3262,3739
5259,8868
2049,8225
8824,10045
1410,7393
1226,2720
8133,9469
176,9833
1999,2665
7373,9674
8736,9602
2369,7286
1452,3214
2834,4404
9503,9823
3958,7130
7060,7144
2521,5110
5231,5685
4794,7098
1136,1287
2686,8531
9517,9566
1655,4805
4420,7317
6664,8169
8081,8157
1226,4304
3056,3555
3249,6141
3056,5386
2622,4024
1644,3513
5050,7045
2241,4256
2133,4997
6058,8157
4374,9850
8035,9172
1455,3879
2369,5886
544,4768
7373,9316
2628,9685
490,2271
755,1456
3526,6305
3561,5922
4828,5539
5684,10143
3453,8390
982,2771
835,4652
532,968
3133,4082
1374,6749
1511,9802
1068,8859
4847,9188
3410,5700
161,4295
3259,6724
267,4623
986,4997
7417,7720
2729,3489
1530,2771
233,1969
48,4256
4573,8706
1645,5227
867,1403
5587,7471
1971,5138
3608,6769
8814,9628
2775,3702
4311,5142
4524,8498
8671,8919
1889,8157
908,2037
7373,9074
1001,5426
6813,8385
6187,7533
2309,9188
3254,4997
1999,6986
3415,7233
4902,5245
3339,3961
7568,8352
5737,6986
1147,4407
6035,7778
2495,7806
7702,10310
3669,4561
2327,4607
2369,6336
4264,9526
2327,5561
2834,3869
46,8859
2369,4227
1226,6542
542,1163
3434,4708
3428,4708
2622,3725
9916,10143
3133,8234
4039,5241
6029,9172
5426,7273
9032,10140
4650,9526
3103,4997
3561,7106
6748,9877
2928,3623
4407,6492
3407,7341
645,4047
6817,8859
3713,8911
233,2009
6986,8020
3650,8868
7205,9498
2005,2035
5142,6943
128,666
645,2815
2196,5152
2670,4374
1746,3269
2638,7224
2913,7334
186,1645
1572,5148
6157,6779
5705,7468
1401,3296
2364,6886
2521,3374
384,3122
2665,3168
356,7132
10019,10098
873,7554
5612,5705
2405,2776
3397,6832
39,7417
1681,2798
3967,5933
3387,5051
5655,9420
3783,4210
6641,7132
3198,5874
3323,7025
6029,6435
5616,8471
4984,7851
2227,2832
501,5259
3654,10184
2668,5912
633,2507
4538,4540
6298,8868
6714,8234
1344,2799
1283,5091
1165,8325
3775,5794
5556,6405
7423,8298
2665,6769
2345,3088
6701,7010
3269,3424
2228,3607
5429,5469
1443,3520
3259,4767
778,4289
8235,9137
770,1259
2416,3608
2081,6074
7121,9872
3535,7442
3339,4228
3561,5300
6069,9217
3669,3702
13,501
1136,1438
1086,6728
1551,2507
4374,6311
534,8819
2241,7016
3339,4825
8401,8941
1321,3489
4708,9145
922,2937
2037,6086
3699,4142
1103,2443
513,2771
1826,3339
5960,9123
7098,9355
2327,4757
3657,4652
7989,8640
419,9127
3623,3632
229,9188
501,8116
3535,8791
3676,4415
9909,10013
17,6959
127,6566
3858,4171
3075,3258
6714,6794
1202,1876
4925,5908
176,6750
1511,7700
3056,9607
850,2521
158,2861
269,1474
4096,5142
4140,5122
1885,8310
3694,4211
2068,3783
4849,10013
6073,7163
1801,2143
5119,9919
6977,7075
6977,7332
384,3908
8593,9216
900,2792
3941,6932
6708,8775
7533,8926
2551,8609
588,4669
7806,9216
1160,6318
1226,5320
2887,2977
5888,5906
645,3425
5225,6243
746,1227
5161,8060
4755,5681
914,5091
4505,4984
5051,9216
645,3323
662,1681
9997,10184
6430,9919
4255,7714
4677,8157
6544,6764
4931,7835
5625,7533
2786,3799
2547,6824
7890,8270
1895,4599
36,1413
690,5152
1110,2327
6950,8924
632,1377
3608,4205
3424,6547
1801,9172
36,1740
7793,7842
2376,4839
1129,6959
1450,3690
2832,5602
1464,1771
8995,9791
6156,8859
3697,8859
5905,6708
5667,9526
3693,3827
8051,9216
23,6373
3632,8911
379,6639
7702,8841
7121,7635
3072,7930
3695,8157
2059,4997
7702,7966
2085,3425
5632,5959
6886,7482
2776,8487
2625,7637
176,4545
1075,2624
7305,7583
4227,9358
382,3386
2803,3168
5546,6547
3198,5415
2830,3632
4374,8106
865,3489
773,3258
4056,7637
7216,7422
15,8093
4216,8157
484,10306
5068,7524
3830,3957
176,8298
3134,6764
3526,4945
3560,4129
1725,1977
1278,4652
3820,8417
667,7166
2796,6086
5625,5821
7239,8270
5994,7010
446,5916
7093,8387
2556,4997
4839,5747
1724,3783
6813,8306
6943,10004
6055,6957
2621,5466
739,1788
1681,2836
1595,2474
2972,5546
13,7314
5974,6860
8850,10129
876,7186
7080,8302
150,8234
9284,9358
4253,4288
4984,8483
8997,9794
3386,9153
3,3269
6727,8270
7018,8471
5544,7076
504,6547
864,3608
7305,9873
2638,7608
477,3198
286,4490
4733,10311
7806,8828
5142,6323
9825,9997
901,9919
8232,8302
1376,1820
1787,8823
8471,8978
6802,9548
7356,8259
7426,8234
4329,4497
1346,9465
9358,9467
2085,6389
3561,7166
2301,3783
285,739
2953,6873
970,5499
176,479
1511,5322
6907,8025
7224,7417
233,1311
2696,3244
5070,5285
446,1547
449,4526
2405,2532
82,8444
3711,5539
5681,9563
9709,9792
6428,8304
3111,4394
1398,2999
3500,5444
2190,4490
5544,5918
7098,8782
2146,5030
1226,6720
3801,7356
5925,6494
3334,4880
3366,4183
2545,3258
343,1545
5544,8264
446,3885
330,4287
4374,8812
3114,4839
2358,3223
2070,3198
2228,3527
3268,4490
176,8924
1041,3258
3198,6641
3281,5285
7716,9105
6035,6752
5152,5294
2521,3014
176,5616
1570,8868
3193,9574
3784,4213
645,2181
2091,3526
1801,1992
3198,8157
324,4839
477,3905
2579,8042
3072,8852
2633,2924
2849,4374
7661,8018
1009,6375
6318,6907
6636,7749
986,2967
7373,9511
5999,8157
419,7129
2035,2188
645,5151
1932,4229
1638,3607
2640,6331
1094,3056
4276,6332
124,1191
3820,7966
6475,9014
6115,8927
8157,8826
4499,5338
1936,6873
4900,6803
3847,7098
3000,5886
4839,8886
1051,2234
2000,4708
1374,6222
356,2092
77,5420
8751,10297
3561,6270
2747,7533
3322,4131
4490,4496
4219,4404
3856,4264
7806,8435
5127,5172
792,5933
176,3453
1822,3158
2861,6986
622,9236
4107,4265
533,8924
2628,9188
8387,8736
911,2190
1986,3590
6317,8708
176,2629
127,7648
1082,3165
6315,7098
2216,8863
5819,7702
3222,5728
5469,8157
814,8270
584,6115
5976,9264
2915,3658
6748,7076
3690,7166
2521,3561
359,3751
6428,8850
2340,5638
1839,3262
146,393
4669,8963
2168,2875
5245,6986
6071,8556
5821,7710
6081,9674
645,6179
5256,10178
773,2358
3072,8233
3538,6472
1320,8925
3900,9919
9027,9890
3704,5261
1953,9481
964,4665
4839,5001
77,3088
5684,7129
394,6805
1401,8157
7098,8660
2521,3138
4984,6846
9311,9509
542,7190
6986,8817
4652,6918
5836,8435
7515,8507
8826,8859
471,8888
4138,6129
2405,2906
4839,6333
4931,6574
2044,2510
2203,5608
1770,2005
4491,5737
3717,5505
4652,7286
645,715
2521,6373
7098,8461
556,1235
9873,10168
6318,6948
1742,8302
4515,5738
283,6638
8625,8888
1724,2771
3498,5176
1327,1407
792,7149
4767,7098
4213,5393
5426,9991
4061,4928
5092,5681
4843,6112
6345,10249
5632,9105
67,8302
3561,7025
3198,5376
1296,8302
2787,3284
1578,1675
3366,3528
249,3608
9188,10090
2443,4777
3806,6066
